id,sub_dist,Village,longitude,Latitude,B,POINT_X,POINT_Y,DEM,slope_pc,DEM_accu,DEM_flength,DEM_curv,DEM_Plan_Curv,DEM_Prf_Curv,landuse,LST.jan1,LST.apr7,LST.jun26,LST.sep30,NDVI_JAN4,NDVI_Apr4,preciJan2019,preciApr2019,preciJun2019,preciSep2019
156,Ambalappuzha,Ambalappuzha,76.47361099,9.355556,0.291,661826.2165,1034500.191,2,0,19,217.5128632,0,0,0,29,28.0700016,33.01000214,27.02999306,29.61001015,0.893137753,0.283950627,0.003171132,0.14089565,0.528920352,0.56177932
163,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
164,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
165,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
167,Ambalappuzha,Ambalappuzha,76.368611,9.393333,0.339,650277.097,1038631.423,2,1.401340842,20,244.9068604,0,0,0,8,28.17000771,34.55001068,28.29000282,27.5700016,0.762300313,0.51873672,0.003041517,0.14179945,0.526782095,0.559304416
168,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
169,Ambalappuzha,Ambalappuzha,76.39055499,9.383611,0.276,652691.3099,1037565.734,4,0,3,37.84447479,0,0,0,16,27.23000526,35.23000336,25.8699894,28.3699894,0.809276879,0.692678988,0.003041517,0.14179945,0.526782095,0.559304416
170,Ambalappuzha,Ambalappuzha,76.39055499,9.383611,0.276,652691.3099,1037565.734,4,0,3,37.84447479,0,0,0,16,27.23000526,35.23000336,25.8699894,28.3699894,0.809276879,0.692678988,0.003041517,0.14179945,0.526782095,0.559304416
171,Ambalappuzha,Ambalappuzha,76.368611,9.393333,0.339,650277.097,1038631.423,2,1.401340842,20,244.9068604,0,0,0,8,28.17000771,34.55001068,28.29000282,27.5700016,0.762300313,0.51873672,0.003041517,0.14179945,0.526782095,0.559304416
172,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
173,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
179,Ambalappuzha,Ambalappuzha,76.47361099,9.355556,0.291,661826.2165,1034500.191,2,0,19,217.5128632,0,0,0,29,28.0700016,33.01000214,27.02999306,29.61001015,0.893137753,0.283950627,0.003171132,0.14089565,0.528920352,0.56177932
180,Ambalappuzha,Ambalappuzha,76.47361099,9.355556,0.291,661826.2165,1034500.191,2,0,19,217.5128632,0,0,0,29,28.0700016,33.01000214,27.02999306,29.61001015,0.893137753,0.283950627,0.003171132,0.14089565,0.528920352,0.56177932
181,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
182,Ambalappuzha,Ambalappuzha,76.47361099,9.355556,0.291,661826.2165,1034500.191,2,0,19,217.5128632,0,0,0,29,28.0700016,33.01000214,27.02999306,29.61001015,0.893137753,0.283950627,0.003171132,0.14089565,0.528920352,0.56177932
183,Ambalappuzha,Ambalappuzha,76.47361099,9.355556,0.291,661826.2165,1034500.191,2,0,19,217.5128632,0,0,0,29,28.0700016,33.01000214,27.02999306,29.61001015,0.893137753,0.283950627,0.003171132,0.14089565,0.528920352,0.56177932
184,Ambalappuzha,Ambalappuzha,76.47361099,9.355556,0.291,661826.2165,1034500.191,2,0,19,217.5128632,0,0,0,29,28.0700016,33.01000214,27.02999306,29.61001015,0.893137753,0.283950627,0.003171132,0.14089565,0.528920352,0.56177932
185,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
188,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
189,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
190,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
191,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
192,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
193,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
194,Ambalappuzha,Ambalappuzha,76.39055499,9.383611,0.276,652691.3099,1037565.734,4,0,3,37.84447479,0,0,0,16,27.23000526,35.23000336,25.8699894,28.3699894,0.809276879,0.692678988,0.003041517,0.14179945,0.526782095,0.559304416
195,Ambalappuzha,Ambalappuzha,76.368611,9.393333,0.339,650277.097,1038631.423,2,1.401340842,20,244.9068604,0,0,0,8,28.17000771,34.55001068,28.29000282,27.5700016,0.762300313,0.51873672,0.003041517,0.14179945,0.526782095,0.559304416
196,Ambalappuzha,Ambalappuzha,76.368611,9.393333,0.339,650277.097,1038631.423,2,1.401340842,20,244.9068604,0,0,0,8,28.17000771,34.55001068,28.29000282,27.5700016,0.762300313,0.51873672,0.003041517,0.14179945,0.526782095,0.559304416
197,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
198,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
199,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
200,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
201,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
202,Ambalappuzha,Ambalappuzha,76.39055499,9.383611,0.276,652691.3099,1037565.734,4,0,3,37.84447479,0,0,0,16,27.23000526,35.23000336,25.8699894,28.3699894,0.809276879,0.692678988,0.003041517,0.14179945,0.526782095,0.559304416
203,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
204,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
206,Ambalappuzha,Ambalappuzha,76.39055499,9.383611,0.276,652691.3099,1037565.734,4,0,3,37.84447479,0,0,0,16,27.23000526,35.23000336,25.8699894,28.3699894,0.809276879,0.692678988,0.003041517,0.14179945,0.526782095,0.559304416
207,Ambalappuzha,Ambalappuzha,76.368611,9.393333,0.339,650277.097,1038631.423,2,1.401340842,20,244.9068604,0,0,0,8,28.17000771,34.55001068,28.29000282,27.5700016,0.762300313,0.51873672,0.003041517,0.14179945,0.526782095,0.559304416
208,Ambalappuzha,Ambalappuzha,76.368611,9.393333,0.339,650277.097,1038631.423,2,1.401340842,20,244.9068604,0,0,0,8,28.17000771,34.55001068,28.29000282,27.5700016,0.762300313,0.51873672,0.003041517,0.14179945,0.526782095,0.559304416
209,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
210,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
211,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
212,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
213,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
215,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
216,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
217,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
218,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
219,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
220,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
221,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
222,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
223,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
224,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
225,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
226,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
227,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
230,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
232,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
235,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
236,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
239,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
240,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
242,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
243,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
244,Ambalappuzha,Ambalappuzha,76.376389,9.471944,0.624,651097.0647,1047328.374,2,0,17,199.6728058,0,0,0,30,26.29000282,31.5700016,NA,26.33001137,0.88712436,0.047960848,0.003507967,0.137690827,0.528703153,0.562162459
245,Ambalappuzha,Ambalappuzha,76.39,9.368611,0.276,652636.9149,1035906.634,0,0,76,958.7262573,0,0,0,19,27.9699955,34.45000458,27.61001015,27.68999672,0.866513252,0.164427385,0.003041517,0.14179945,0.526782095,0.559304416
247,Ambalappuzha,Ambalappuzha,76.376389,9.471944,0.624,651097.0647,1047328.374,2,0,17,199.6728058,0,0,0,30,26.29000282,31.5700016,NA,26.33001137,0.88712436,0.047960848,0.003507967,0.137690827,0.528703153,0.562162459
248,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
250,Ambalappuzha,Ambalappuzha,76.4025,9.338333,0.624,654023.1333,1032563.609,0,3.963590622,1,12.6148243,-0.628401995,0,0.628401995,30,26.3699894,35.68999481,28.9699955,28.58999062,0.809007287,0.157659337,0.003041517,0.14179945,0.526782095,0.559304416
251,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
252,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
253,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
254,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
255,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
256,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
257,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
258,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
259,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
260,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
261,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
262,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
263,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
264,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
265,Ambalappuzha,Ambalappuzha,76.359167,9.373334,0.286,649248.4904,1036415.719,9,4.431428909,0,0,1.256803989,0.628401995,-0.628401995,15,28.17000771,33.80998993,27.68999672,27.11001015,0.700475991,0.603881299,0.003041517,0.14179945,0.526782095,0.559304416
266,Ambalappuzha,Ambalappuzha,76.382777,9.528333,0.303,651773.6098,1053567.267,3,11.29797173,0,0,0,0.157100499,0.157100499,34,NA,NA,NA,NA,-0.250737458,-0.104777873,0.003761876,0.133437872,0.529456258,0.564080417
